id,host_since,neighbourhood,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
751785,2012-06-01,Ward 115,Cape Town,8000,-33.9242,18.42451,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,442,350.0,3,1124,13,80.0
753843,2012-10-17,Ward 115,Cape Town,8051,-33.9096,18.41316,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,850,0.0,2,90,31,98.0
754780,2012-10-25,Ward 57,Cape Town,7925,-33.93662,18.46369,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3908,,14,30,0,94.57809342683942
757856,2012-10-27,Ward 115,Cape Town,8001,-33.9263,18.41225,Loft,Entire home/apt,6,3.5,3.0,4.0,Real Bed,4035,,3,120,89,98.0
759767,2012-10-29,Ward 55,Cape Town,7441,-33.88632,18.48759,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1406,250.0,7,30,14,93.0
762660,2012-10-31,Ward 74,Cape Town,7806,-34.0459,18.36319,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,907,400.0,2,30,117,97.0
766193,2011-08-16,Ward 69,Cape Town,7979,-34.11199,18.38263,Bed and breakfast,Hotel room,2,1.0,1.0,2.0,Real Bed,975,0.0,2,30,0,94.57809342683942
766374,2011-08-16,Ward 69,Cape Town,7979,-34.11234,18.38304,Bed and breakfast,Hotel room,2,1.0,1.0,1.0,Real Bed,801,0.0,2,30,0,94.57809342683942
768582,2012-11-04,Ward 54,Cape Town,8005,-33.91489,18.39472,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,793,,6,40,9,95.0
771176,2012-11-05,Ward 77,Cape Town,,-33.93986,18.42288,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,863,215.0,2,330,229,98.0
771682,2012-11-06,Ward 115,Cape Town,8051,-33.90963,18.40946,Bed and breakfast,Private room,2,1.0,1.0,1.0,Real Bed,907,0.0,2,1125,0,94.57809342683942
772018,2012-11-06,Ward 54,Cape Town,8040,-33.95875,18.38149,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1497,0.0,2,30,3,100.0
772431,2012-11-06,Ward 61,Cape Town,,-34.19873,18.376,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1779,610.0,3,365,11,92.0
776601,2012-11-08,Ward 77,Cape Town,8001,-33.94297,18.41952,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,8403,2128.0,7,20,8,100.0
777305,2012-06-01,Ward 23,Cape Town,7441,-33.81565,18.47259,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,907,450.0,3,1124,6,77.0
777329,2012-06-01,Ward 55,Cape Town,7441,-33.89083,18.51507,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,749,450.0,3,1124,4,80.0
778089,2012-04-13,Ward 61,Cape Town,7976,-34.13929,18.32994,House,Entire home/apt,9,4.0,4.0,9.0,Real Bed,3500,500.0,2,1125,9,100.0
782166,2012-06-11,Ward 115,Green Point,8005,-33.91136,18.41357,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1498,0.0,1,1125,22,98.0
782208,2012-06-11,Ward 115,Green Point,8005,-33.91136,18.41357,House,Entire home/apt,8,4.0,4.0,5.0,Real Bed,2731,881.0,3,1125,143,98.0
782288,2012-11-12,Ward 69,Cape Town,7975,-34.13666,18.36235,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,1499,500.0,3,20,15,88.0
784349,2012-11-13,Ward 77,Cape Town,8001,-33.94423,18.41244,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1968,670.0,2,365,28,97.0
790177,2012-11-17,Ward 84,Cape Town,7130,-34.0808,18.85997,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1152,,3,90,1,100.0
794734,2011-09-12,Ward 77,Cape Town,8001,-33.93428,18.40125,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1128,288.0,5,60,4,95.0
795400,2012-11-19,Ward 57,Cape Town,7915,-33.93214,18.45167,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,1106,,7,365,6,87.0
795614,2012-11-17,Ward 77,Cape Town,8001,-33.92839,18.40357,House,Entire home/apt,7,3.5,4.0,5.0,Real Bed,5025,,10,1125,16,95.0
797038,2012-11-20,Ward 57,Cape Town,7915,-33.93198,18.45045,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1271,532.0,7,80,20,96.0
800546,2012-11-22,Ward 54,Cape Town,8040,-33.9469,18.37914,Apartment,Entire home/apt,8,4.0,4.0,5.0,Real Bed,3804,900.0,1,1125,42,98.0
800623,2012-11-22,Ward 54,Cape Town,7975,-33.94707,18.37825,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,2806,400.0,1,365,57,98.0
801399,2012-11-22,Ward 115,Cape Town,8051,-33.91125,18.40129,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,995,0.0,3,1125,53,98.0
801922,2012-11-22,Ward 77,Cape Town,8051,-33.9146,18.41388,House,Entire home/apt,7,4.0,4.0,5.0,Real Bed,1198,0.0,4,1125,20,96.0
801953,2012-11-22,Ward 115,Cape Town,8051,-33.91112,18.40273,Apartment,Entire home/apt,2,1.0,1.0,,Real Bed,995,0.0,3,1125,32,96.0
801981,2012-11-23,Ward 74,Cape Town,7806,-34.04129,18.36164,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,4362,611.0,4,30,12,100.0
807366,2012-11-26,Ward 55,Cape Town,7441,-33.8846,18.48588,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1341,574.0,4,1125,22,98.0
810042,2012-11-27,Ward 64,Cape Town,7990,-34.12919,18.448,Cottage,Entire home/apt,4,1.5,2.0,3.0,Real Bed,1097,0.0,3,1124,16,100.0
811611,2012-11-28,Ward 115,Cape Town,8001,-33.93058,18.40854,Guest suite,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1251,173.0,2,1125,228,97.0
812750,2012-09-15,Ward 57,Cape Town,7925,-33.93595,18.44451,House,Private room,2,1.0,1.0,1.0,Real Bed,408,220.0,2,1125,77,96.0
820332,2011-04-27,Ward 77,Cape Town,8001,-33.93135,18.40631,House,Private room,2,,1.0,1.0,Real Bed,1462,0.0,1,1125,8,85.0
833429,2011-05-23,Ward 77,Cape Town,8001,-33.93544,18.41819,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,2502,,4,1125,0,94.57809342683942
841353,2011-04-27,Ward 77,Cape Town,8001,-33.93247,18.40552,House,Private room,2,1.0,1.0,1.0,Real Bed,1463,0.0,1,1125,6,97.0
841355,2011-04-27,Ward 77,Cape Town,8001,-33.93103,18.40462,House,Private room,2,1.0,1.0,1.0,Real Bed,1483,0.0,1,1125,20,84.0
841358,2011-04-27,Ward 77,Cape Town,8001,-33.93191,18.40499,House,Private room,2,,1.0,,Real Bed,1431,0.0,1,1125,1,100.0
842387,2012-12-13,Ward 77,Cape Town,8001,-33.93008,18.40549,House,Private room,2,1.5,1.0,1.0,Real Bed,576,287.0,2,1125,74,92.0
847143,2012-10-12,Ward 60,Cape Town,7770,-33.9839,18.50215,Guesthouse,Private room,3,1.0,1.0,2.0,Real Bed,697,380.0,3,300,0,94.57809342683942
847188,2012-10-12,Ward 60,Cape Town,7770,-33.98424,18.50183,House,Private room,2,1.0,1.0,1.0,Real Bed,348,350.0,1,300,3,90.0
847217,2012-10-12,Ward 60,Cape Town,7770,-33.98265,18.50383,House,Private room,1,1.0,1.0,1.0,Real Bed,401,350.0,5,300,3,60.0
848061,2012-12-17,Ward 63,Cape Town,7801,-34.01896,18.48062,Other,Private room,2,1.0,1.0,2.0,Real Bed,593,,2,1125,13,100.0
851342,2012-12-19,Ward 54,Cape Town,8005,-33.93507,18.37913,Loft,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1203,549.0,2,180,176,97.0
855361,2012-12-22,Ward 74,Cape Town,7806,-34.01501,18.36165,Guest suite,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1498,,2,1124,17,98.0
857701,2012-12-25,Ward 61,Cape Town,7798,-34.18086,18.42311,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1498,200.0,3,180,13,98.0
858426,2012-12-26,Ward 115,Cape Town,8051,-33.91109,18.40938,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1304,350.0,3,1125,3,93.0
858532,2012-12-26,Ward 115,Cape Town,,-33.92607,18.42532,Loft,Entire home/apt,2,1.5,1.0,1.0,Real Bed,899,800.0,3,90,30,93.0
861257,2012-12-13,Ward 77,Cape Town,8001,-33.93011,18.40566,House,Private room,2,0.5,1.0,1.0,Real Bed,634,288.0,2,1125,39,91.0
875916,2013-01-08,Ward 74,Cape Town,7806,-34.00828,18.34458,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1393,0.0,2,180,2,60.0
879450,2011-06-12,Ward 58,Cape Town,7708,-33.97675,18.47225,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1271,,2,330,74,97.0
881590,2012-05-26,Ward 115,Cape Town,7925,-33.92947,18.42326,Apartment,Entire home/apt,4,3.0,2.0,3.0,Real Bed,2555,617.0,5,365,24,91.0
887577,2013-01-15,Ward 69,"Noordhoek, Cape Town",7975,-34.11762,18.37963,House,Entire home/apt,8,3.5,4.0,4.0,Real Bed,8708,,10,20,2,90.0
889470,2012-07-21,Ward 112,Cape Town,7550,-33.82482,18.64252,Apartment,Private room,6,,1.0,1.0,Real Bed,1017,250.0,7,1125,0,94.57809342683942
891240,2013-01-17,Ward 71,Cape Town,7945,-34.06974,18.41499,Guesthouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,847,260.0,3,1125,22,99.0
893053,2013-01-18,Ward 115,Cape Town,8000,-33.92222,18.41999,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,846,300.0,3,60,30,94.0
897063,2012-07-21,Ward 115,Cape Town,8005,-33.91233,18.41226,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,705,290.0,2,360,71,95.0
899774,2013-01-22,Ward 77,Cape Town,8001,-33.93457,18.41888,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,546,,5,92,49,95.0
900141,2013-01-22,Ward 55,Cape Town,7441,-33.87805,18.4963,Cottage,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1149,,4,90,13,97.0
900802,2013-01-23,Ward 58,Cape Town,7700,-33.96002,18.48096,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,592,0.0,1,1125,1,100.0
906093,2012-05-26,Ward 115,Cape Town,8051,-33.91278,18.41511,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1057,650.0,3,1125,49,97.0
911211,2011-05-23,Ward 77,Cape Town,8001,-33.93239,18.40735,Loft,Entire home/apt,2,1.0,1.0,0.0,Real Bed,3647,0.0,1,1125,22,94.0
919640,2013-02-02,Ward 73,Cape Town,7806,-34.02218,18.45549,House,Entire home/apt,5,3.0,4.0,4.0,Real Bed,8724,,14,30,0,94.57809342683942
924525,2012-10-24,Ward 55,Cape Town,7441,-33.89386,18.48147,Apartment,Entire home/apt,6,3.0,3.0,3.0,Real Bed,1445,450.0,2,100,4,55.0
930318,2013-02-08,Ward 54,Bakoven,8005,-33.95952,18.3757,Serviced apartment,Entire home/apt,4,2.5,2.0,2.0,Real Bed,6608,0.0,4,30,7,89.0
930469,2013-02-08,Ward 54,Cape Town,8005,-33.96061,18.37578,Serviced apartment,Entire home/apt,10,5.5,5.0,5.0,Real Bed,8475,0.0,3,30,11,96.0
930476,2013-02-08,Ward 54,Cape Town,8000,-33.96041,18.37494,Serviced apartment,Entire home/apt,14,7.5,7.0,7.0,Real Bed,9127,0.0,3,30,9,100.0
930482,2013-02-08,Ward 54,Bakoven,8005,-33.96065,18.37492,Serviced apartment,Entire home/apt,8,4.5,4.0,4.0,Real Bed,22008,0.0,1,30,4,100.0
930488,2013-02-08,Ward 54,Cape Town,8005,-33.96035,18.37424,House,Entire home/apt,14,7.5,7.0,7.0,Real Bed,9127,0.0,3,30,7,94.0
933618,2013-02-10,Ward 54,Cape Town,8040,-33.95355,18.38767,Apartment,Entire home/apt,2,0.5,0.0,1.0,Real Bed,1396,,4,1125,154,99.0
957549,2013-02-24,Ward 57,Cape Town,7700,-33.95111,18.48185,House,Entire home/apt,2,,1.0,,Real Bed,958,,3,1125,42,99.0
988881,2013-03-12,Ward 74,Cape Town,7806,-34.03302,18.36112,Apartment,Entire home/apt,1,2.0,1.0,1.0,Real Bed,436,,360,1460,0,94.57809342683942
991674,2013-03-13,Ward 64,Cape Town,7945,-34.08967,18.46343,House,Entire home/apt,5,1.0,3.0,4.0,Real Bed,1745,400.0,1,1125,3,93.0
996369,2012-08-26,Ward 74,Cape Town,7806,-34.04563,18.36627,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,983,450.0,4,1125,3,100.0
1001920,2013-03-18,Ward 61,Cape Town,7975,-34.15805,18.43185,Townhouse,Entire home/apt,6,2.5,3.0,5.0,Real Bed,1501,350.0,2,365,7,83.0
1002060,2013-03-18,Ward 61,Cape Town,7995,-34.19545,18.44126,House,Entire home/apt,6,2.0,3.0,5.0,Real Bed,1533,350.0,2,365,12,90.0
1004855,2013-03-19,Ward 54,Cape Town,8005,-33.96331,18.37749,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1692,550.0,3,365,7,100.0
1005168,2013-03-19,Ward 74,Cape Town,,-34.01217,18.35776,House,Entire home/apt,8,3.5,4.0,6.0,Real Bed,5496,,7,14,13,98.0
1007850,2013-03-18,Ward 115,Cape Town,8000,-33.92368,18.42208,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,899,480.0,3,1125,5,73.0
1012627,2013-03-18,Ward 115,Cape Town,8000,-33.92439,18.42294,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,884,480.0,1,1125,7,86.0
1012712,2013-03-18,Ward 115,Cape Town,8000,-33.92479,18.42163,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1075,480.0,1,120,6,83.0
1013146,2011-07-11,Ward 59,Cape Town,7708,-33.99796,18.46698,House,Private room,1,1.0,1.0,1.0,Real Bed,332,0.0,2,1125,16,99.0
1019660,2013-03-25,Ward 73,Cape Town,7945,-34.04447,18.4619,House,Entire home/apt,6,3.0,4.0,5.0,Real Bed,2403,,2,1125,0,94.57809342683942
1022524,2013-03-26,Ward 54,Cape Town,7441,-33.93998,18.3754,House,Entire home/apt,5,2.0,3.0,,Real Bed,5496,450.0,3,1125,10,94.0
1040292,2013-03-18,Ward 115,Cape Town,8000,-33.92344,18.42298,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,916,480.0,3,120,3,73.0
1040329,2013-03-18,Ward 115,Cape Town,8000,-33.92486,18.42288,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1198,480.0,1,120,8,88.0
1040458,2013-04-02,Ward 115,Cape Town,8051,-33.91206,18.41139,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1921,,6,20,8,91.0
1041231,2013-04-02,Ward 115,Cape Town,8051,-33.9123,18.41308,House,Entire home/apt,4,1.5,1.0,2.0,Real Bed,1921,,5,90,9,93.0
1041398,2012-11-06,Ward 54,Cape Town,8040,-33.95875,18.38149,Villa,Entire home/apt,8,4.0,4.0,4.0,Real Bed,3504,0.0,2,1125,20,90.0
1041922,2012-11-06,Ward 54,Cape Town,8040,-33.95875,18.38149,House,Entire home/apt,12,5.0,6.0,7.0,Real Bed,6290,300.0,2,1125,46,92.0
1043446,2013-03-18,Ward 115,Cape Town,8000,-33.92345,18.42201,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,899,480.0,1,120,2,70.0
1044058,2013-03-18,Ward 115,Cape Town,8000,-33.92291,18.4234,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,899,480.0,1,120,5,84.0
1044351,2013-03-18,Ward 115,Cape Town,8000,-33.92483,18.42346,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,884,480.0,1,120,1,74.0
1046611,2013-04-04,Ward 77,Cape Town,8001,-33.93621,18.41708,Apartment,Private room,1,1.0,1.0,0.0,Real Bed,1623,287.0,2,1125,18,97.0
1046677,2013-03-18,Ward 115,Cape Town,8001,-33.91901,18.42328,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,899,480.0,1,120,4,90.0
1047449,2013-03-18,Ward 115,Cape Town,8001,-33.9185,18.42469,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,899,480.0,1,120,2,90.0
1048451,2013-03-23,Ward 107,Cape Town,7441,-33.82312,18.47778,Apartment,Entire home/apt,2,,1.0,,Real Bed,1280,,3,60,6,75.0
1049588,2013-03-18,Ward 115,Cape Town,8001,-33.91879,18.4229,Serviced apartment,Hotel room,4,2.0,2.0,2.0,Real Bed,1198,480.0,1,120,16,88.0
1049807,2013-03-18,Ward 115,Cape Town,8000,-33.91525,18.41952,Serviced apartment,Hotel room,4,2.0,2.0,3.0,Real Bed,1163,480.0,3,120,6,87.0
1049961,2013-03-18,Ward 115,Cape Town,,-33.89982,18.40485,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1169,480.0,1,120,1,60.0
1050007,2013-03-18,Ward 115,Cape Town,8000,-33.92666,18.41511,Serviced apartment,Hotel room,2,1.0,1.0,1.0,Real Bed,881,480.0,1,120,10,93.0
1058642,2013-04-07,Ward 54,Cape Town,8040,-33.9514,18.38436,Guesthouse,Entire home/apt,1,2.0,2.0,2.0,Real Bed,2238,580.0,45,1125,181,99.0
1067896,2012-02-28,Ward 73,Cape Town,7806,-34.02178,18.45929,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,Real Bed,855,0.0,2,90,29,97.0
1069441,2013-04-11,Ward 54,Cape Town,8040,-33.95102,18.38212,House,Entire home/apt,6,2.0,3.0,6.0,Real Bed,2076,257.0,2,365,153,95.0
1075794,2012-03-04,Ward 115,Cape Town,8001,-33.91549,18.41952,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1304,350.0,5,365,31,98.0
1081311,2013-04-16,Ward 4,Cape Town,7441,-33.86704,18.50602,Condominium,Private room,2,1.0,1.0,1.0,Futon,271,,1,90,63,94.0
1096480,2013-04-21,Ward 54,Cape Town,8040,-33.95105,18.38041,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,4798,0.0,10,30,4,95.0
1101917,2012-06-30,Ward 62,Cape Town,7806,-34.00644,18.42661,Villa,Entire home/apt,6,3.5,3.0,3.0,Real Bed,3831,0.0,3,1125,55,99.0
1111212,2013-04-26,Ward 100,Cape Town,7151,-34.16258,18.86784,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2107,0.0,3,1125,18,88.0
1113647,2013-04-27,Ward 61,Cape Town,7976,-34.12859,18.33909,House,Entire home/apt,6,3.0,3.0,3.0,Airbed,5799,600.0,5,1125,0,94.57809342683942
1116491,2013-04-27,Ward 61,Cape Town,7976,-34.13046,18.33639,House,Entire home/apt,8,5.0,4.0,4.0,Real Bed,3797,600.0,3,90,2,80.0
1123135,2013-04-21,Ward 115,Cape Town,8051,-33.91093,18.4099,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,2784,537.0,7,180,20,99.0
1155870,2013-05-11,Ward 23,Cape Town,7441,-33.80019,18.46225,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1097,0.0,2,1125,24,94.0
1162602,2013-05-13,Ward 54,Cape Town,8005,-33.91843,18.39342,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,670,350.0,2,365,20,83.0
1167103,2010-02-10,Ward 113,Cape Town,7441,-33.83305,18.49519,House,Entire home/apt,7,2.0,3.0,2.0,Real Bed,1254,,90,270,0,94.57809342683942
1167111,2010-02-10,Ward 113,Cape Town,7441,-33.83305,18.49519,House,Private room,7,2.0,3.0,4.0,Real Bed,610,,1,180,3,73.0
1176660,2012-06-01,Ward 4,Milnerton,,-33.86715,18.50101,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,592,450.0,3,1124,6,80.0
1182416,2013-04-07,Ward 115,Cape Town,8000,-33.92179,18.42015,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1392,400.0,3,60,25,94.0
1191976,2012-10-09,Ward 115,Cape Town,7550,-33.89995,18.40758,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1204,500.0,3,1125,29,98.0
1194568,2013-05-22,Ward 54,Cape Town,8005,-33.92085,18.38632,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1797,352.0,3,21,16,100.0
1210387,2010-08-10,Ward 58,Cape Town,7700,-33.97612,18.47868,House,Entire home/apt,9,3.5,5.0,7.0,Real Bed,3506,500.0,7,45,3,90.0
1215459,2013-05-29,Ward 55,Cape Town,7441,-33.88576,18.48812,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,951,1000.0,10,50,1,100.0
1234685,2013-06-04,Ward 54,Cape Town,8060,-33.92027,18.39092,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1797,350.0,5,1125,8,90.0
1236257,2013-04-23,Ward 57,Cape Town,7925,-33.94098,18.46999,House,Private room,2,1.0,0.0,0.0,Real Bed,401,100.0,3,1125,31,97.0
1241945,2013-05-29,Ward 54,Cape Town,8005,-33.96088,18.37709,Villa,Entire home/apt,12,6.0,6.0,10.0,Real Bed,3912,450.0,4,730,6,90.0
1253226,2013-05-29,Ward 54,Cape Town,8040,-33.95505,18.38254,Villa,Entire home/apt,10,5.0,5.0,8.0,Real Bed,5953,450.0,4,730,12,100.0
1253312,2013-05-29,Ward 54,Cape Town,8005,-33.95982,18.37411,Villa,Entire home/apt,8,4.0,4.0,5.0,Real Bed,3154,450.0,4,730,6,87.0
1257559,2012-10-14,Ward 17,Cape Town,7100,-33.99157,18.71148,House,Private room,2,,1.0,1.0,Real Bed,542,,1,1125,1,94.57809342683942
1259487,2013-05-21,Ward 54,Cape Town,8005,-33.95947,18.38406,House,Entire home/apt,6,2.5,4.0,6.0,Real Bed,9597,800.0,5,60,7,97.0
1277688,2013-06-17,Ward 71,Cape Town,7806,-34.03608,18.43105,Guesthouse,Private room,2,1.0,1.0,1.0,Real Bed,975,,1,1125,1,94.57809342683942
1282324,2013-06-12,Ward 54,Cape Town,8001,-33.91231,18.39421,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,801,300.0,5,100,3,80.0
1285950,2011-10-31,Ward 63,Cape Town,7780,-34.00812,18.5157,Apartment,Shared room,2,1.0,1.0,2.0,Real Bed,453,0.0,5,99,0,94.57809342683942
1295788,2013-06-22,Ward 115,Cape Town,8000,-33.92698,18.41345,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,758,,2,1125,138,97.0
1298275,2013-06-23,Ward 54,Cape Town,8005,-33.95814,18.38714,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,1204,0.0,3,1125,13,96.0
1331150,2012-05-03,Ward 69,Cape Town,7975,-34.13944,18.38524,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,749,0.0,2,30,12,100.0
1331613,2013-07-01,Ward 58,Cape Town,7700,-33.97327,18.49164,Guest suite,Entire home/apt,6,4.0,3.0,3.0,Real Bed,1254,350.0,2,1125,102,90.0
1333749,2013-07-02,Ward 54,Cape Town,8040,-33.95712,18.38302,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,1727,557.0,1,1125,119,93.0
1348581,2012-07-21,Ward 115,Cape Town,8051,-33.91299,18.41547,House,Private room,2,1.0,1.0,1.0,Real Bed,758,250.0,2,1125,4,100.0
1380178,2013-07-14,Ward 115,Cape Town,,-33.93327,18.41026,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,617,705.0,2,1125,3,93.0
1389685,2013-03-14,Ward 23,Cape Town,7441,-33.80808,18.46872,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1501,350.0,3,1125,106,97.0
1399720,2011-09-21,Ward 115,Cape Town,8051,-33.91067,18.40308,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1099,244.0,5,200,15,92.0
1410077,2013-07-20,Ward 69,Cape Town,7979,-34.09757,18.36212,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,8603,574.0,7,30,5,100.0
1420735,2013-07-22,Ward 15,Cape Town,7130,-34.06342,18.8488,House,Entire home/apt,5,3.0,3.0,5.0,Real Bed,2670,1529.0,7,1125,1,100.0
1460067,2013-02-26,Ward 16,Cape Town,,-34.0368,18.72404,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,758,,1,1125,1,89.0
1469709,2012-03-04,Ward 115,Cape Town,8000,-33.91483,18.41812,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1304,350.0,5,365,20,92.0
1487498,2013-07-29,Ward 77,Cape Town,8001,-33.93767,18.401,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,855,965.0,5,1125,14,96.0
1495471,2013-07-31,Ward 54,Cape Town,8060,-33.91864,18.39252,House,Private room,2,1.0,1.0,1.0,Real Bed,1198,,1,1125,5,85.0
1501182,2013-08-08,Ward 115,Cape Town,8051,-33.908,18.4086,House,Private room,1,1.0,1.0,1.0,Real Bed,279,400.0,1,60,151,98.0
1513030,2012-09-10,Ward 64,Cape Town,7950,-34.10528,18.46491,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,2198,300.0,3,1125,160,94.0
1519294,2013-08-12,Ward 54,Cape Town,8005,-33.9352,18.3786,Apartment,Entire home/apt,4,2.0,3.0,3.0,Real Bed,4236,3134.0,4,365,55,97.0
1521873,2013-08-13,Ward 58,Cape Town,7700,-33.96928,18.48059,House,Entire home/apt,10,5.5,5.0,5.0,Real Bed,3501,300.0,8,90,14,93.0
1521927,2013-08-13,Ward 61,Cape Town,,-34.19871,18.37719,House,Entire home/apt,8,2.0,4.0,6.0,Real Bed,4353,1306.0,3,21,18,99.0
1522461,2012-07-21,Ward 64,Cape Town,7990,-34.12495,18.44915,Guest suite,Private room,6,3.5,3.0,3.0,Real Bed,2406,,1,1125,3,100.0
1545544,2013-03-11,Ward 54,Cape Town,8060,-33.91445,18.39603,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1392,450.0,5,120,34,99.0
1554625,2013-04-04,Ward 77,Cape Town,8001,-33.94012,18.42387,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1656,300.0,1,1125,3,100.0
1557974,2013-08-21,Ward 62,Cape Town,7806,-34.01135,18.44751,House,Private room,2,1.0,1.0,1.0,Real Bed,592,,1,1125,8,95.0
1560259,2012-12-08,Ward 74,Cape Town,7806,-34.02294,18.3746,House,Entire home/apt,8,3.0,5.0,8.0,Real Bed,2495,600.0,1,1125,10,90.0
1571355,2013-08-24,Ward 61,Cape Town,7995,-34.19611,18.42819,Guest suite,Entire home/apt,5,2.0,2.0,3.0,Real Bed,993,150.0,2,1125,2,100.0
1579442,2013-08-26,Ward 115,Cape Town,8000,-33.92266,18.41635,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2009,200.0,5,14,22,92.0
1587516,2013-08-27,Ward 54,Cape Town,8060,-33.91369,18.39511,Condominium,Entire home/apt,6,3.0,3.0,4.0,Real Bed,4493,0.0,2,240,1,100.0
1595157,2013-08-29,Ward 61,Simon's Town,7995,-34.25267,18.4742,Cottage,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1254,300.0,1,1125,55,96.0
